PixelInputFile = Run1078_CMSTiming_converted.root
TOFPETEventFileName = TOFPET_Events_Run1078.root
DRSFileName = RawDataSaver0CMSVMETiming_Run1078_0_Raw.dat
outFileName = out_1078.root
BYTE order test
89abcdef
ef -----
cd -----
ab -----
89 -----
3020100
0 -----
1 -----
2 -----
3 -----
0
Trigger:	 94 	 55590947975271 	 31.9179 	 0.420746 	 0.00193871	31.4972	
Trigger:	 95 	 55592574799601 	 31.9195 	 0.422373 	 0.00162682	31.4972	
Trigger:	 96 	 55596184286848 	 31.9231 	 0.425982 	 0.00360949	31.4972	
Trigger:	 97 	 55600901386123 	 31.9279 	 0.430699 	 0.0047171	31.4972	
Trigger:	 98 	 55602562995207 	 31.9295 	 0.432361 	 0.00166161	31.4972	
Trigger:	 99 	 55607755371851 	 31.9347 	 0.437553 	 0.00519238	31.4972	
Trigger:	 100 	 55609482775359 	 31.9364 	 0.439281 	 0.0017274	31.4972	
Trigger:	 101 	 55615606412271 	 31.9426 	 0.445404 	 0.00612364	31.4972	
Trigger:	 102 	 55617057278516 	 31.944 	 0.446855 	 0.00145087	31.4972	
Trigger:	 103 	 55618739412922 	 31.9457 	 0.448537 	 0.00168213	31.4972	
Trigger:	 104 	 55626213492846 	 31.9532 	 0.456011 	 0.00747408	31.4972	
Trigger:	 105 	 55631428919788 	 31.9584 	 0.461227 	 0.00521543	31.4972	
Trigger:	 106 	 55639036829444 	 31.966 	 0.468835 	 0.00760791	31.4972	
Trigger:	 107 	 55643133631317 	 31.9701 	 0.472932 	 0.0040968	31.4972	
Trigger:	 108 	 55646001578834 	 31.973 	 0.475799 	 0.00286795	31.4972	
Trigger:	 109 	 55648879401492 	 31.9758 	 0.478677 	 0.00287782	31.4972	
Trigger:	 110 	 55658158520513 	 31.9851 	 0.487956 	 0.00927912	31.4972	
Trigger:	 111 	 55659675659330 	 31.9866 	 0.489474 	 0.00151714	31.4972	
Trigger:	 112 	 55663441195004 	 31.9904 	 0.493239 	 0.00376554	31.4972	
Trigger:	 113 	 55668988562982 	 31.9959 	 0.498786 	 0.00554737	31.4972	
Trigger:	 114 	 55673007476546 	 32 	 0.502805 	 0.00401891	31.4972	
Trigger:	 115 	 55674879275462 	 32.0018 	 0.504677 	 0.0018718	31.4972	
Trigger:	 116 	 55679153126225 	 32.0061 	 0.508951 	 0.00427385	31.4972	
Trigger:	 117 	 55682629646263 	 32.0096 	 0.512428 	 0.00347652	31.4972	
Trigger:	 118 	 55684080456084 	 32.011 	 0.513878 	 0.00145081	31.4972	
Trigger:	 119 	 55685696811644 	 32.0127 	 0.515495 	 0.00161636	31.4972	
Trigger:	 120 	 55687557276160 	 32.0145 	 0.517355 	 0.00186046	31.4972	
Trigger:	 121 	 55689029895665 	 32.016 	 0.518828 	 0.00147262	31.4972	
Trigger:	 122 	 55692173571352 	 32.0191 	 0.521971 	 0.00314368	31.4972	
Trigger:	 123 	 55693636075096 	 32.0206 	 0.523434 	 0.0014625	31.4972	
Trigger:	 124 	 55696879542458 	 32.0238 	 0.526677 	 0.00324347	31.4972	
Trigger:	 125 	 55699161448872 	 32.0261 	 0.528959 	 0.00228191	31.4972	
Trigger:	 126 	 55702493420538 	 32.0295 	 0.532291 	 0.00333197	31.4972	
Trigger:	 127 	 55704076669432 	 32.031 	 0.533875 	 0.00158325	31.4972	
Trigger:	 128 	 55708594438605 	 32.0356 	 0.538392 	 0.00451777	31.4972	
Trigger:	 129 	 55710145374597 	 32.0371 	 0.539943 	 0.00155094	31.4972	
Trigger:	 130 	 55710953084596 	 32.0379 	 0.540751 	 0.00080771	31.4972	
Trigger:	 131 	 55714519126427 	 32.0415 	 0.544317 	 0.00356604	31.4972	
Trigger:	 132 	 55722512812331 	 32.0495 	 0.552311 	 0.00799369	31.4972	
Trigger:	 133 	 55726001044966 	 32.053 	 0.555799 	 0.00348823	31.4972	
Trigger:	 134 	 55727816768185 	 32.0548 	 0.557615 	 0.00181572	31.4972	
Trigger:	 135 	 55735668233833 	 32.0626 	 0.565466 	 0.00785147	31.4972	
Trigger:	 136 	 55738547206508 	 32.0655 	 0.568345 	 0.00287897	31.4972	
Trigger:	 137 	 55740628789063 	 32.0676 	 0.570427 	 0.00208158	31.4972	
Trigger:	 138 	 55751202216241 	 32.0782 	 0.581 	 0.0105734	31.4972	
Trigger:	 139 	 55754158880512 	 32.0811 	 0.583957 	 0.00295666	31.4972	
Trigger:	 140 	 55756661639601 	 32.0836 	 0.58646 	 0.00250276	31.4972	
Trigger:	 141 	 55762159160287 	 32.0891 	 0.591957 	 0.00549752	31.4972	
Trigger:	 142 	 55766151010932 	 32.0931 	 0.595949 	 0.00399185	31.4972	
Trigger:	 143 	 55768608988414 	 32.0956 	 0.598407 	 0.00245798	31.4972	
Trigger:	 144 	 55770237528287 	 32.0972 	 0.600035 	 0.00162854	31.4972	
Trigger:	 145 	 55773391997829 	 32.1003 	 0.60319 	 0.00315447	31.4972	
Trigger:	 146 	 55775928426085 	 32.1029 	 0.605726 	 0.00253643	31.4972	
Trigger:	 147 	 55778208807728 	 32.1052 	 0.608007 	 0.00228038	31.4972	
Trigger:	 148 	 55783114199851 	 32.1101 	 0.612912 	 0.00490539	31.4972	
Trigger:	 149 	 55792093846771 	 32.1191 	 0.621892 	 0.00897965	31.4972	
Trigger:	 150 	 55794176935516 	 32.1211 	 0.623975 	 0.00208309	31.4972	
Trigger:	 151 	 55797077183490 	 32.124 	 0.626875 	 0.00290025	31.4972	
Trigger:	 152 	 55808957850207 	 32.1359 	 0.638756 	 0.0118807	31.4972	
Trigger:	 153 	 55810652828494 	 32.1376 	 0.640451 	 0.00169498	31.4972	
Trigger:	 154 	 55816985489639 	 32.1439 	 0.646783 	 0.00633266	31.4972	
Trigger:	 155 	 55819223277140 	 32.1462 	 0.649021 	 0.00223779	31.4972	
Trigger:	 156 	 55822256226580 	 32.1492 	 0.652054 	 0.00303295	31.4972	
Trigger:	 157 	 55824603571466 	 32.1516 	 0.654401 	 0.00234734	31.4972	
Trigger:	 158 	 55832188715271 	 32.1591 	 0.661987 	 0.00758514	31.4972	
Trigger:	 159 	 55833661409787 	 32.1606 	 0.663459 	 0.00147269	31.4972	
Trigger:	 160 	 55835123838567 	 32.1621 	 0.664922 	 0.00146243	31.4972	
Trigger:	 161 	 55840880830821 	 32.1678 	 0.670679 	 0.00575699	31.4972	
Trigger:	 162 	 55842597503032 	 32.1696 	 0.672395 	 0.00171667	31.4972	
Trigger:	 163 	 55844227677445 	 32.1712 	 0.674026 	 0.00163017	31.4972	
Trigger:	 164 	 55847801442347 	 32.1748 	 0.677599 	 0.00357376	31.4972	
Trigger:	 165 	 55851323400287 	 32.1783 	 0.681121 	 0.00352196	31.4972	
Trigger:	 166 	 55858542015017 	 32.1855 	 0.68834 	 0.00721861	31.4972	
Trigger:	 167 	 55859962130859 	 32.1869 	 0.68976 	 0.00142012	31.4972	
Trigger:	 168 	 55861498982309 	 32.1885 	 0.691297 	 0.00153685	31.4972	
Trigger:	 169 	 55865860868418 	 32.1928 	 0.695659 	 0.00436189	31.4972	
Trigger:	 170 	 55870212285669 	 32.1972 	 0.70001 	 0.00435142	31.4972	
Trigger:	 171 	 55872969978838 	 32.1999 	 0.702768 	 0.00275769	31.4972	
Trigger:	 172 	 55874575090398 	 32.2015 	 0.704373 	 0.00160511	31.4972	
Trigger:	 173 	 55876081566657 	 32.203 	 0.705879 	 0.00150648	31.4972	
Trigger:	 174 	 55878219040385 	 32.2052 	 0.708017 	 0.00213747	31.4972	
Trigger:	 175 	 55884119527982 	 32.2111 	 0.713917 	 0.00590049	31.4972	
Trigger:	 176 	 55886101812486 	 32.2131 	 0.7159 	 0.00198228	31.4972	
Trigger:	 177 	 55888105619295 	 32.2151 	 0.717904 	 0.00200381	31.4972	
Trigger:	 178 	 55889933014584 	 32.2169 	 0.719731 	 0.0018274	31.4972	
Trigger:	 179 	 55892191664749 	 32.2191 	 0.72199 	 0.00225865	31.4972	
Trigger:	 180 	 55895967656848 	 32.2229 	 0.725766 	 0.00377599	31.4972	
Trigger:	 181 	 55898857867178 	 32.2258 	 0.728656 	 0.00289021	31.4972	
Trigger:	 182 	 55900673643643 	 32.2276 	 0.730472 	 0.00181578	31.4972	
Trigger:	 183 	 55903242972233 	 32.2302 	 0.733041 	 0.00256933	31.4972	
Trigger:	 184 	 55911247767614 	 32.2382 	 0.741046 	 0.0080048	31.4972	
Trigger:	 185 	 55913739357791 	 32.2407 	 0.743537 	 0.00249159	31.4972	
Trigger:	 186 	 55916264886009 	 32.2432 	 0.746063 	 0.00252553	31.4972	
Trigger:	 187 	 55921346011314 	 32.2483 	 0.751144 	 0.00508113	31.4972	
Trigger:	 188 	 55926074351314 	 32.253 	 0.755872 	 0.00472834	31.4972	
Trigger:	 189 	 55927813636492 	 32.2548 	 0.757612 	 0.00173929	31.4972	
Trigger:	 190 	 55936339868910 	 32.2633 	 0.766138 	 0.00852623	31.4972	
Trigger:	 191 	 55942052044982 	 32.269 	 0.77185 	 0.00571218	31.4972	
Trigger:	 192 	 55943459223135 	 32.2704 	 0.773257 	 0.00140718	31.4972	
Trigger:	 193 	 55948154272369 	 32.2751 	 0.777952 	 0.00469505	31.4972	
Trigger:	 194 	 55952626490818 	 32.2796 	 0.782424 	 0.00447222	31.4972	
Trigger:	 195 	 55955948402829 	 32.2829 	 0.785746 	 0.00332191	31.4972	
Trigger:	 196 	 55957831880080 	 32.2848 	 0.78763 	 0.00188348	31.4972	
Trigger:	 197 	 55959248739558 	 32.2862 	 0.789047 	 0.00141686	31.4972	
Trigger:	 198 	 55961333162808 	 32.2883 	 0.791131 	 0.00208442	31.4972	
Trigger:	 199 	 55966667000321 	 32.2936 	 0.796465 	 0.00533384	31.4972	
Trigger:	 200 	 55969015042076 	 32.296 	 0.798813 	 0.00234804	31.4972	
Trigger:	 201 	 55972060194788 	 32.299 	 0.801858 	 0.00304515	31.4972	
Trigger:	 202 	 55973886799486 	 32.3008 	 0.803685 	 0.0018266	31.4972	
Trigger:	 203 	 55977452129601 	 32.3044 	 0.80725 	 0.00356533	31.4972	
Trigger:	 204 	 55979102454368 	 32.3061 	 0.8089 	 0.00165032	31.4972	
Trigger:	 205 	 55982091397042 	 32.309 	 0.811889 	 0.00298894	31.4972	
Trigger:	 206 	 55983653311393 	 32.3106 	 0.813451 	 0.00156191	31.4972	
Trigger:	 207 	 55985346742613 	 32.3123 	 0.815145 	 0.00169343	31.4972	
Trigger:	 208 	 55990994046110 	 32.318 	 0.820792 	 0.0056473	31.4972	
Trigger:	 209 	 55992655711546 	 32.3196 	 0.822454 	 0.00166167	31.4972	
Trigger:	 210 	 55996884555385 	 32.3238 	 0.826682 	 0.00422884	31.4972	
Trigger:	 211 	 55998833995958 	 32.3258 	 0.828632 	 0.00194944	31.4972	
Trigger:	 212 	 56002187942575 	 32.3291 	 0.831986 	 0.00335395	31.4972	
Trigger:	 213 	 56007481310805 	 32.3344 	 0.837279 	 0.00529337	31.4972	
Trigger:	 214 	 56022219068647 	 32.3492 	 0.852017 	 0.0147378	31.4972	
Trigger:	 215 	 56024157230859 	 32.3511 	 0.853955 	 0.00193816	31.4972	
Trigger:	 216 	 56025751270513 	 32.3527 	 0.855549 	 0.00159404	31.4972	
Trigger:	 217 	 56031287678872 	 32.3582 	 0.861086 	 0.00553641	31.4972	
Trigger:	 218 	 56036469771046 	 32.3634 	 0.866268 	 0.00518209	31.4972	
Trigger:	 219 	 56038806328223 	 32.3658 	 0.868604 	 0.00233656	31.4972	
Trigger:	 220 	 56041186985996 	 32.3681 	 0.870985 	 0.00238066	31.4972	
Trigger:	 221 	 56042869345249 	 32.3698 	 0.872667 	 0.00168236	31.4972	
Trigger:	 222 	 56045317266390 	 32.3723 	 0.875115 	 0.00244792	31.4972	
Trigger:	 223 	 56047785865703 	 32.3747 	 0.877584 	 0.0024686	31.4972	
Trigger:	 224 	 56050255611911 	 32.3772 	 0.880054 	 0.00246975	31.4972	
Trigger:	 225 	 56051750150271 	 32.3787 	 0.881548 	 0.00149454	31.4972	
Trigger:	 226 	 56053533632690 	 32.3805 	 0.883332 	 0.00178348	31.4972	
Trigger:	 227 	 56055072421772 	 32.382 	 0.88487 	 0.00153879	31.4972	
Trigger:	 228 	 56057009437077 	 32.384 	 0.886807 	 0.00193702	31.4972	
Trigger:	 229 	 56060032161241 	 32.387 	 0.88983 	 0.00302272	31.4972	
Trigger:	 230 	 56063309822765 	 32.3903 	 0.893108 	 0.00327766	31.4972	
Trigger:	 231 	 56067627945893 	 32.3946 	 0.897426 	 0.00431812	31.4972	
Trigger:	 232 	 56072566516508 	 32.3995 	 0.902364 	 0.00493857	31.4972	
Trigger:	 233 	 56075965788516 	 32.4029 	 0.905764 	 0.00339927	31.4972	
Trigger:	 234 	 56078247413974 	 32.4052 	 0.908045 	 0.00228163	31.4972	
Trigger:	 235 	 56079753852562 	 32.4067 	 0.909552 	 0.00150644	31.4972	
Trigger:	 236 	 56082565065135 	 32.4095 	 0.912363 	 0.00281121	31.4972	
Trigger:	 237 	 56084160857881 	 32.4111 	 0.913959 	 0.00159579	31.4972	
Trigger:	 238 	 56091036556339 	 32.418 	 0.920834 	 0.0068757	31.4972	
Trigger:	 239 	 56092774578720 	 32.4197 	 0.922572 	 0.00173802	31.4972	
Trigger:	 240 	 56094435134634 	 32.4214 	 0.924233 	 0.00166056	31.4972	
Trigger:	 241 	 56108165684292 	 32.4351 	 0.937964 	 0.0137305	31.4972	
Trigger:	 242 	 56109803940016 	 32.4368 	 0.939602 	 0.00163826	31.4972	
Trigger:	 243 	 56111963801584 	 32.4389 	 0.941762 	 0.00215986	31.4972	
Trigger:	 244 	 56114787951733 	 32.4417 	 0.944586 	 0.00282415	31.4972	
Trigger:	 245 	 56116934875576 	 32.4439 	 0.946733 	 0.00214692	31.4972	
Trigger:	 246 	 56120490090096 	 32.4474 	 0.950288 	 0.00355521	31.4972	
Trigger:	 247 	 56124043554674 	 32.451 	 0.953841 	 0.00355346	31.4972	
Trigger:	 248 	 56126147881110 	 32.4531 	 0.955946 	 0.00210433	31.4972	
Trigger:	 249 	 56129380970287 	 32.4563 	 0.959179 	 0.00323309	31.4972	
Trigger:	 250 	 56131662705020 	 32.4586 	 0.961461 	 0.00228173	31.4972	
Trigger:	 251 	 56133411446389 	 32.4604 	 0.963209 	 0.00174874	31.4972	
Trigger:	 252 	 56134906266084 	 32.4619 	 0.964704 	 0.00149482	31.4972	
Trigger:	 253 	 56136844559596 	 32.4638 	 0.966642 	 0.00193829	31.4972	
Trigger:	 254 	 56139390684791 	 32.4663 	 0.969189 	 0.00254613	31.4972	
Trigger:	 255 	 56141871809062 	 32.4688 	 0.97167 	 0.00248112	31.4972	
Trigger:	 256 	 56143691069979 	 32.4706 	 0.973489 	 0.00181926	31.4972	
Trigger:	 257 	 56145226280818 	 32.4722 	 0.975024 	 0.00153521	31.4972	
Trigger:	 258 	 56147252800245 	 32.4742 	 0.977051 	 0.00202652	31.4972	
Trigger:	 259 	 56148669544139 	 32.4756 	 0.978467 	 0.00141674	31.4972	
Trigger:	 260 	 56150131222884 	 32.4771 	 0.979929 	 0.00146168	31.4972	
Trigger:	 261 	 56151560451263 	 32.4785 	 0.981358 	 0.00142923	31.4972	
Trigger:	 262 	 56154194727495 	 32.4812 	 0.983993 	 0.00263428	31.4972	
Trigger:	 263 	 56156044910436 	 32.483 	 0.985843 	 0.00185018	31.4972	
Trigger:	 264 	 56158723721581 	 32.4857 	 0.988522 	 0.00267881	31.4972	
Trigger:	 265 	 56160284957614 	 32.4872 	 0.990083 	 0.00156124	31.4972	
Trigger:	 266 	 56164425841225 	 32.4914 	 0.994224 	 0.00414088	31.4972	
Trigger:	 267 	 56170106585589 	 32.4971 	 0.999904 	 0.00568074	31.4972	
Trigger:	 268 	 56173273483377 	 32.5002 	 1.00307 	 0.0031669	31.4972	
Trigger:	 269 	 56174967217753 	 32.5019 	 1.00477 	 0.00169373	31.4972	
Trigger:	 270 	 56179441164406 	 32.5064 	 1.00924 	 0.00447395	31.4972	
Trigger:	 271 	 56184135272842 	 32.5111 	 1.01393 	 0.00469411	31.4972	
Trigger:	 272 	 56185974683838 	 32.5129 	 1.01577 	 0.00183941	31.4972	
Trigger:	 273 	 56190845238032 	 32.5178 	 1.02064 	 0.00487055	31.4972	
Trigger:	 274 	 56192395930321 	 32.5194 	 1.02219 	 0.00155069	31.4972	
Trigger:	 275 	 56197168467601 	 32.5241 	 1.02697 	 0.00477254	31.4972	
Trigger:	 276 	 56200679200462 	 32.5276 	 1.03048 	 0.00351073	31.4972	
Trigger:	 277 	 56202660000538 	 32.5296 	 1.03246 	 0.0019808	31.4972	
Trigger:	 278 	 56205683234139 	 32.5326 	 1.03548 	 0.00302323	31.4972	
Trigger:	 279 	 56209958081694 	 32.5369 	 1.03976 	 0.00427485	31.4972	
Trigger:	 280 	 56215316153682 	 32.5423 	 1.04511 	 0.00535807	31.4972	
Trigger:	 281 	 56216767001126 	 32.5437 	 1.04656 	 0.00145085	31.4972	
Trigger:	 282 	 56218539602190 	 32.5455 	 1.04834 	 0.0017726	31.4972	
Trigger:	 283 	 56225005380173 	 32.552 	 1.0548 	 0.00646578	31.4972	
Trigger:	 284 	 56226577541470 	 32.5535 	 1.05638 	 0.00157216	31.4972	
Trigger:	 285 	 56229722932579 	 32.5567 	 1.05952 	 0.00314539	31.4972	
Trigger:	 286 	 56235545928478 	 32.5625 	 1.06534 	 0.005823	31.4972	
Trigger:	 287 	 56238414444791 	 32.5654 	 1.06821 	 0.00286852	31.4972	
Trigger:	 288 	 56241282795360 	 32.5682 	 1.07108 	 0.00286835	31.4972	
Trigger:	 289 	 56244770856009 	 32.5717 	 1.07457 	 0.00348806	31.4972	
Trigger:	 290 	 56256351659711 	 32.5833 	 1.08615 	 0.0115808	31.4972	
Trigger:	 291 	 56267159666644 	 32.5941 	 1.09696 	 0.010808	31.4972	
Trigger:	 292 	 56269540303037 	 32.5965 	 1.09934 	 0.00238064	31.4972	
Trigger:	 293 	 56274965003859 	 32.6019 	 1.10476 	 0.0054247	31.4972	
Trigger:	 294 	 56278055388287 	 32.605 	 1.10785 	 0.00309038	31.4972	
Trigger:	 295 	 56280170411810 	 32.6071 	 1.10997 	 0.00211502	31.4972	
Trigger:	 296 	 56282130286657 	 32.6091 	 1.11193 	 0.00195987	31.4972	
Trigger:	 297 	 56286536460664 	 32.6135 	 1.11633 	 0.00440617	31.4972	
Trigger:	 298 	 56290800067419 	 32.6178 	 1.1206 	 0.00426361	31.4972	
Trigger:	 299 	 56293889420397 	 32.6208 	 1.12369 	 0.00308935	31.4972	
Trigger:	 300 	 56296756220996 	 32.6237 	 1.12655 	 0.0028668	31.4972	
Trigger:	 301 	 56301185523304 	 32.6281 	 1.13098 	 0.0044293	31.4972	
Trigger:	 302 	 56303034537601 	 32.63 	 1.13283 	 0.00184901	31.4972	
Trigger:	 303 	 56305171858186 	 32.6321 	 1.13497 	 0.00213732	31.4972	
Trigger:	 304 	 56307132051924 	 32.6341 	 1.13693 	 0.00196019	31.4972	
